# {"t_start": 1602448160.086903, "env_id": "FrozenLake-v0"} 
r,l,t
1.0,16,52.388427
1.0,35,52.400496
1.0,27,52.409685
0.0,9,52.412734
1.0,10,52.420774
1.0,42,52.435601
1.0,17,52.441072
0.0,22,52.448734
1.0,24,52.456552
1.0,55,52.474599
1.0,12,52.478646
0.0,5,52.480312
1.0,14,52.485501
1.0,34,52.497016
0.0,20,52.50358
0.0,36,52.515634
0.0,15,52.520483
0.0,14,52.525171
0.0,28,52.535516
1.0,65,52.557603
0.0,31,52.56824
0.0,37,52.632203
0.0,41,52.646412
0.0,38,52.659621
0.0,74,52.684757
0.0,33,52.695681
0.0,35,52.707245
0.0,36,52.720224
0.0,9,52.723436
0.0,17,52.729209
0.0,33,52.740889
0.0,11,52.744834
1.0,94,52.777171
0.0,17,52.783258
1.0,38,52.796374
0.0,78,52.822348
0.0,11,52.826177
1.0,40,52.841044
1.0,47,52.857538
0.0,15,52.862493
1.0,19,52.869183
0.0,19,52.87551
1.0,20,52.883503
0.0,15,52.888676
0.0,10,52.892314
1.0,34,52.903617
0.0,10,52.907163
1.0,11,52.910821
1.0,12,52.915204
1.0,7,52.917645
1.0,22,52.924855
0.0,14,52.930143
1.0,59,52.951198
0.0,44,52.9661
1.0,71,52.990405
0.0,74,53.014628
0.0,36,53.02783
0.0,33,53.037937
0.0,18,53.043771
1.0,43,53.057835
1.0,34,53.069195
0.0,50,53.08701
0.0,73,53.111351
0.0,26,53.119818
0.0,35,53.131351
0.0,48,53.148486
0.0,39,53.160964
1.0,18,53.167015
0.0,75,53.192854
1.0,33,53.203602
0.0,30,53.213717
1.0,45,53.228374
1.0,71,53.254992
1.0,27,53.263794
0.0,26,53.27233
0.0,17,53.277792
0.0,5,53.279579
0.0,73,53.30422
0.0,12,53.308258
0.0,21,53.315215
1.0,16,53.320568
1.0,22,53.380899
1.0,42,53.394864
1.0,37,53.406981
0.0,6,53.409012
0.0,100,53.449547
0.0,92,53.480712
0.0,10,53.48447
1.0,9,53.487434
1.0,51,53.504442
1.0,52,53.52185
1.0,29,53.531319
0.0,14,53.536778
0.0,20,53.543624
1.0,47,53.559063
0.0,61,53.580185
0.0,15,53.585366
1.0,14,53.589948
0.0,35,53.601639
1.0,35,53.61311
1.0,19,53.619314
0.0,8,53.622112
0.0,19,53.630172
1.0,25,53.639257
1.0,29,53.648802
0.0,18,53.654802
1.0,36,53.666416
0.0,39,53.679317
1.0,54,53.697824
1.0,82,53.726085
0.0,17,53.731856
0.0,44,53.746557
0.0,69,53.768923
1.0,35,53.780645
0.0,9,53.784071
1.0,32,53.794977
0.0,95,53.82897
1.0,44,53.844124
1.0,14,53.84862
0.0,58,53.870444
0.0,16,53.876055
1.0,15,53.88089
1.0,56,53.899686
0.0,15,53.904526
0.0,6,53.906729
0.0,18,53.912597
0.0,36,53.924451
1.0,42,53.939177
0.0,14,53.944274
0.0,7,53.946581
0.0,18,53.952381
1.0,90,53.981987
0.0,12,53.986896
1.0,20,53.993435
1.0,66,54.015503
0.0,9,54.018366
0.0,43,54.032512
0.0,14,54.036983
0.0,16,54.04167
0.0,7,54.044176
0.0,88,54.07285
0.0,15,54.077884
0.0,17,54.137549
0.0,17,54.14334
0.0,27,54.152417
1.0,10,54.155815
0.0,36,54.168031
1.0,29,54.177414
0.0,16,54.183045
1.0,65,54.20537
1.0,29,54.214729
0.0,13,54.219057
1.0,38,54.232092
1.0,8,54.235753
1.0,55,54.253806
0.0,34,54.265112
0.0,12,54.268978
0.0,82,54.29759
1.0,7,54.29998
0.0,39,54.312897
0.0,14,54.319887
0.0,49,54.340346
0.0,8,54.343093
0.0,26,54.351849
1.0,88,54.387353
1.0,9,54.390501
0.0,11,54.394523
0.0,23,54.402408
0.0,67,54.435657
0.0,17,54.441501
1.0,59,54.461457
0.0,35,54.474342
0.0,26,54.48425
0.0,31,54.494683
0.0,25,54.502937
0.0,29,54.512433
0.0,10,54.51615
0.0,16,54.521473
0.0,26,54.529774
1.0,43,54.544694
0.0,37,54.557025
0.0,18,54.563476
0.0,45,54.578292
0.0,20,54.58561
0.0,28,54.595001
1.0,36,54.606898
0.0,100,54.640419
0.0,5,54.642119
1.0,24,54.650948
1.0,34,54.662237
1.0,17,54.667794
0.0,18,54.673928
0.0,15,54.67885
1.0,15,54.683764
0.0,8,54.687319
1.0,24,54.695503
1.0,49,54.711637
1.0,31,54.721826
0.0,17,54.727436
1.0,28,54.737173
0.0,12,54.741094
1.0,43,54.755828
0.0,26,54.764407
1.0,32,54.774981
1.0,16,54.779966
0.0,24,54.78852
1.0,34,54.799901
1.0,51,54.816579
1.0,7,54.818849
1.0,37,54.830738
1.0,16,54.836513
0.0,50,54.906458
1.0,27,54.915822
0.0,35,54.927449
0.0,45,54.944997
1.0,21,54.952186
1.0,9,54.955052
1.0,21,54.961817
1.0,43,54.978446
1.0,42,54.997207
1.0,23,55.004945
1.0,63,55.027175
0.0,39,55.040712
0.0,20,55.047558
0.0,17,55.053173
0.0,44,55.067718
0.0,100,55.10086
1.0,47,55.117544
1.0,41,55.13501
1.0,32,55.146323
1.0,14,55.150866
0.0,5,55.15254
1.0,10,55.155858
1.0,24,55.164143
1.0,23,55.172906
1.0,17,55.17857
0.0,11,55.182163
1.0,47,55.198173
0.0,38,55.210479
1.0,33,55.221228
0.0,5,55.222931
0.0,54,55.240974
1.0,31,55.251402
1.0,21,55.258227
0.0,30,55.267765
0.0,26,55.277055
1.0,15,55.281964
0.0,15,55.287085
1.0,11,55.290778
0.0,8,55.293404
1.0,18,55.299479
0.0,55,55.317169
1.0,17,55.322638
0.0,23,55.329861
1.0,32,55.340998
1.0,10,55.344392
0.0,23,55.351892
1.0,31,55.36186
0.0,100,55.395948
1.0,26,55.40467
0.0,13,55.409171
1.0,10,55.412387
0.0,72,55.441449
0.0,31,55.451947
0.0,96,55.483441
0.0,22,55.491118
0.0,57,55.510617
1.0,42,55.524222
1.0,24,55.532056
1.0,11,55.536155
0.0,26,55.545403
0.0,100,55.578976
0.0,83,55.605465
1.0,21,55.66503
0.0,89,55.695395
0.0,11,55.699222
0.0,9,55.702454
1.0,9,55.705399
1.0,16,55.71075
0.0,15,55.715741
1.0,39,55.72849
0.0,17,55.734047
1.0,21,55.741237
0.0,52,55.758252
0.0,68,55.781244
0.0,43,55.795818
1.0,47,55.811018
0.0,41,55.824165
1.0,39,55.837516
1.0,15,55.842467
0.0,17,55.84814
1.0,7,55.850456
0.0,19,55.856783
0.0,39,55.870146
0.0,47,55.885743
1.0,12,55.889893
0.0,30,55.899908
0.0,16,55.905139
0.0,10,55.908537
0.0,6,55.910556
1.0,51,55.927249
0.0,41,55.941189
0.0,21,55.948428
1.0,44,55.962785
1.0,31,55.974035
0.0,18,55.980345
1.0,45,55.99531
0.0,7,55.997739
1.0,13,56.002265
1.0,16,56.007519
0.0,19,56.013758
1.0,77,56.040502
0.0,100,56.07565
0.0,28,56.085025
0.0,77,56.112167
0.0,21,56.119493
1.0,7,56.1219
1.0,40,56.135682
1.0,23,56.143644
0.0,28,56.152971
1.0,21,56.160141
0.0,34,56.172335
0.0,34,56.183946
0.0,45,56.199753
0.0,16,56.205173
1.0,32,56.215723
1.0,82,56.24327
1.0,12,56.2474
0.0,23,56.256072
1.0,85,56.284307
0.0,11,56.287982
1.0,42,56.302478
0.0,46,56.317815
0.0,31,56.328442
0.0,33,56.339349
0.0,93,56.428081
0.0,8,56.431616
0.0,24,56.439915
1.0,73,56.464538
0.0,47,56.480762
0.0,20,56.487243
1.0,22,56.494599
1.0,60,56.515307
1.0,27,56.525069
0.0,8,56.527738
1.0,33,56.539281
1.0,50,56.556055
0.0,51,56.574119
0.0,22,56.581871
0.0,18,56.588132
0.0,26,56.596806
1.0,18,56.603287
0.0,30,56.613385
1.0,54,56.631096
1.0,10,56.634401
0.0,35,56.646061
0.0,4,56.647416
1.0,56,56.666392
1.0,32,56.677996
1.0,45,56.692934
0.0,26,56.70172
0.0,20,56.708519
0.0,49,56.725912
1.0,40,56.739999
0.0,26,56.748708
0.0,24,56.756652
0.0,19,56.763118
1.0,28,56.773889
1.0,66,56.801054
0.0,46,56.832133
0.0,34,56.857519
0.0,91,56.902696
0.0,17,56.911601
0.0,14,56.917056
0.0,27,56.932563
1.0,68,56.963223
0.0,21,56.974282
1.0,41,56.990262
0.0,15,56.995494
0.0,49,57.011536
1.0,18,57.018695
1.0,62,57.04682
0.0,43,57.061257
0.0,100,57.114547
0.0,8,57.11754
0.0,17,57.124158
1.0,28,57.134039
0.0,45,57.148531
1.0,44,57.16272
0.0,17,57.168169
1.0,6,57.170409
1.0,9,57.173575
0.0,15,57.178544
1.0,18,57.184571
1.0,6,57.18671
0.0,67,57.209523
1.0,33,57.278896
1.0,21,57.286211
0.0,40,57.29976
1.0,44,57.314042
1.0,13,57.318693
1.0,10,57.32315
1.0,11,57.327432
1.0,17,57.333752
0.0,21,57.341221
0.0,80,57.367093
1.0,59,57.388131
0.0,42,57.401501
1.0,12,57.40542
1.0,14,57.409883
0.0,19,57.41579
0.0,18,57.422354
0.0,23,57.429602
1.0,20,57.435612
0.0,61,57.454927
0.0,7,57.457269
0.0,7,57.4596
0.0,100,57.493806
1.0,42,57.507546
0.0,23,57.515335
0.0,100,57.548866
1.0,11,57.552343
0.0,10,57.555659
0.0,7,57.558318
0.0,21,57.565544
0.0,28,57.577097
1.0,29,57.587489
1.0,42,57.600251
1.0,41,57.613122
0.0,48,57.629003
0.0,9,57.632095
1.0,7,57.634218
1.0,67,57.655141
1.0,19,57.661046
0.0,43,57.674658
1.0,28,57.68366
0.0,24,57.691595
0.0,79,57.717312
0.0,12,57.722078
1.0,24,57.730702
1.0,44,57.744944
0.0,29,57.754087
0.0,19,57.760064
0.0,75,57.784948
0.0,18,57.791243
1.0,10,57.794486
0.0,36,57.805996
0.0,14,57.810524
1.0,25,57.818462
1.0,37,57.834414
0.0,24,57.843108
1.0,60,57.865116
0.0,48,57.882396
0.0,9,57.886102
1.0,7,57.88839
1.0,29,57.898409
0.0,25,57.907267
0.0,15,57.912166
1.0,23,57.920092
1.0,46,57.936251
1.0,16,57.941795
1.0,15,57.946902
1.0,19,57.953274
1.0,16,57.958691
0.0,8,58.013555
1.0,69,58.037632
0.0,36,58.049353
1.0,48,58.064748
0.0,14,58.069182
0.0,31,58.081111
1.0,42,58.095631
0.0,46,58.111606
1.0,17,58.119916
1.0,33,58.132457
0.0,38,58.14421
1.0,10,58.147662
0.0,24,58.155812
0.0,34,58.172022
1.0,44,58.190496
1.0,28,58.199844
1.0,34,58.211321
0.0,40,58.231155
0.0,11,58.234367
0.0,16,58.239447
0.0,24,58.247286
1.0,34,58.258525
0.0,15,58.265277
1.0,56,58.286043
0.0,23,58.29372
1.0,23,58.301818
0.0,24,58.310833
1.0,19,58.321197
0.0,10,58.326961
1.0,88,58.35645
0.0,19,58.362313
0.0,29,58.374365
0.0,97,58.409275
0.0,40,58.42223
1.0,64,58.443615
0.0,64,58.4647
1.0,35,58.47809
0.0,100,58.510947
1.0,8,58.513658
1.0,42,58.530001
1.0,24,58.537941
0.0,22,58.545008
0.0,60,58.564379
0.0,29,58.575394
0.0,26,58.587884
0.0,10,58.591247
1.0,16,58.596438
0.0,32,58.6069
1.0,23,58.614439
0.0,75,58.642736
1.0,18,58.648709
0.0,79,58.682364
0.0,38,58.695999
0.0,16,58.701389
1.0,20,58.708028
0.0,16,58.71394
1.0,24,58.726549
0.0,13,58.731385
0.0,51,58.748705
0.0,8,58.751609
0.0,34,58.819554
0.0,49,58.837517
1.0,44,58.852579
1.0,11,58.856207
0.0,48,58.872635
1.0,18,58.878734
0.0,50,58.895609
1.0,54,58.914013
0.0,37,58.926942
0.0,54,58.945276
1.0,83,58.973816
0.0,44,58.98903
0.0,61,59.009304
0.0,17,59.014963
1.0,6,59.017043
0.0,5,59.018729
0.0,41,59.03348
1.0,53,59.051142
1.0,25,59.059321
1.0,38,59.072402
1.0,19,59.079079
1.0,16,59.084674
0.0,28,59.094173
1.0,25,59.102548
1.0,39,59.115429
0.0,60,59.135994
0.0,30,59.146124
1.0,10,59.149586
0.0,46,59.164497
1.0,14,59.169374
1.0,38,59.183373
1.0,7,59.18567
0.0,100,59.219558
0.0,19,59.226327
0.0,15,59.231833
0.0,25,59.240086
1.0,12,59.243971
1.0,60,59.264165
1.0,24,59.273072
1.0,56,59.292531
1.0,66,59.314601
0.0,15,59.320013
0.0,43,59.335146
1.0,19,59.343742
0.0,16,59.349102
1.0,12,59.352987
0.0,18,59.358859
1.0,13,59.363123
0.0,37,59.378418
0.0,100,59.411676
1.0,16,59.417304
0.0,10,59.420221
0.0,54,59.436696
0.0,100,59.470248
0.0,14,59.475798
1.0,12,59.480665
1.0,44,59.49477
1.0,39,59.507308
1.0,42,59.576854
1.0,28,59.586357
1.0,16,59.591934
0.0,57,59.610867
0.0,100,59.643487
1.0,50,59.659363
0.0,13,59.663489
1.0,15,59.668125
1.0,40,59.683605
0.0,25,59.69189
1.0,11,59.695651
1.0,14,59.700425
0.0,24,59.708575
1.0,45,59.724706
1.0,57,59.74507
1.0,34,59.756521
1.0,29,59.766127
1.0,28,59.776547
1.0,11,59.780529
0.0,12,59.785239
0.0,30,59.795283
0.0,10,59.798647
1.0,29,59.807964
1.0,23,59.815667
0.0,100,59.849581
1.0,12,59.853448
1.0,27,59.862596
1.0,20,59.86894
0.0,16,59.875481
0.0,21,59.882623
1.0,55,59.900866
1.0,58,59.920537
1.0,16,59.926139
1.0,25,59.934503
1.0,11,59.938076
1.0,25,59.9463
0.0,45,59.960751
0.0,32,59.972366
1.0,14,59.977536
1.0,47,59.992863
1.0,26,60.00179
0.0,58,60.021327
0.0,44,60.036854
1.0,38,60.049887
0.0,27,60.05879
1.0,23,60.066386
1.0,63,60.089054
1.0,17,60.094812
0.0,28,60.104126
0.0,11,60.107834
1.0,18,60.11435
0.0,26,60.123853
1.0,15,60.128749
0.0,23,60.136732
1.0,45,60.151678
1.0,21,60.158466
1.0,20,60.165564
1.0,23,60.173267
1.0,11,60.176973
1.0,9,60.179907
0.0,10,60.183343
1.0,49,60.19976
1.0,14,60.204398
0.0,94,60.236462
1.0,51,60.254475
1.0,16,60.26011
0.0,57,60.332501
1.0,48,60.348806
1.0,30,60.358578
0.0,47,60.374894
0.0,100,60.40789
1.0,13,60.412151
0.0,36,60.42526
1.0,37,60.437865
1.0,11,60.44463
1.0,43,60.458711
1.0,54,60.477739
1.0,14,60.482453
1.0,36,60.494329
1.0,17,60.50056
1.0,75,60.52613
1.0,42,60.540716
0.0,13,60.54499
1.0,51,60.561669
0.0,90,60.591849
0.0,13,60.596163
1.0,13,60.603523
1.0,25,60.611896
0.0,40,60.625342
1.0,27,60.634686
1.0,24,60.642376
1.0,23,60.650074
1.0,21,60.658262
1.0,48,60.674625
1.0,13,60.678972
0.0,81,60.706117
1.0,69,60.729297
1.0,14,60.734181
1.0,69,60.75703
0.0,24,60.765092
1.0,56,60.783928
0.0,100,60.817565
0.0,56,60.838302
1.0,43,60.853007
1.0,62,60.874141
0.0,72,60.898148
0.0,100,60.93237
0.0,73,60.95668
1.0,100,60.990161
1.0,12,60.994296
0.0,88,61.080784
0.0,21,61.08781
1.0,43,61.102081
1.0,36,61.11373
1.0,30,61.12474
0.0,69,61.149362
0.0,45,61.164695
0.0,44,61.17922
0.0,30,61.189967
0.0,18,61.196119
1.0,46,61.211173
1.0,13,61.216178
0.0,69,61.239539
1.0,36,61.251843
1.0,28,61.2612
0.0,25,61.270243
1.0,69,61.293304
1.0,62,61.313698
0.0,61,61.334573
1.0,38,61.34729
1.0,57,61.365863
1.0,80,61.393237
0.0,100,61.429417
1.0,32,61.440229
1.0,17,61.445706
1.0,14,61.450459
0.0,16,61.455986
0.0,26,61.464628
1.0,41,61.478592
1.0,86,61.508588
1.0,54,61.527189
1.0,14,61.532157
0.0,69,61.556413
0.0,89,61.586983
0.0,30,61.596997
1.0,18,61.60319
0.0,19,61.609733
1.0,41,61.623148
0.0,53,61.641574
0.0,6,61.643676
0.0,9,61.646589
0.0,26,61.655064
0.0,57,61.674768
1.0,81,61.740512
1.0,56,61.765099
1.0,97,61.799655
0.0,16,61.805208
0.0,73,61.884813
0.0,57,61.905274
1.0,36,61.917821
0.0,50,61.935493
1.0,65,61.960644
0.0,46,61.976531
0.0,21,61.983705
1.0,26,61.992384
0.0,49,62.008926
0.0,10,62.012274
1.0,25,62.021205
1.0,95,62.054317
1.0,16,62.063231
1.0,31,62.073436
0.0,35,62.085699
1.0,26,62.094808
0.0,26,62.103387
0.0,14,62.108293
1.0,60,62.128216
0.0,100,62.162441
1.0,18,62.168412
0.0,43,62.183516
1.0,88,62.213771
0.0,18,62.219676
0.0,43,62.234062
0.0,21,62.241198
1.0,24,62.262936
0.0,7,62.265417
1.0,81,62.293413
0.0,100,62.327716
0.0,41,62.341485
1.0,9,62.344822
0.0,26,62.35579
1.0,42,62.370041
1.0,28,62.379368
0.0,38,62.392892
0.0,78,62.419
0.0,100,62.452998
1.0,10,62.456661
1.0,12,62.460586
0.0,18,62.466809
0.0,9,62.469712
1.0,32,62.486129
1.0,53,62.505728
0.0,10,62.509061
0.0,100,62.547014
0.0,14,62.551916
0.0,96,62.584286
1.0,41,62.598474
0.0,50,62.668401
1.0,32,62.679119
1.0,57,62.699058
0.0,4,62.70047
1.0,43,62.715245
0.0,10,62.718666
0.0,21,62.725734
0.0,18,62.732089
1.0,38,62.744639
1.0,22,62.752189
1.0,16,62.758198
1.0,33,62.769225
1.0,8,62.772268
1.0,38,62.785248
1.0,48,62.801719
0.0,16,62.807424
1.0,14,62.812003
0.0,14,62.81665
1.0,51,62.83372
1.0,7,62.836124
1.0,40,62.849509
0.0,48,62.865691
1.0,47,62.881165
0.0,37,62.894053
1.0,69,62.917614
1.0,67,62.940268
0.0,8,62.943149
0.0,62,62.964032
0.0,67,62.986688
0.0,31,62.997283
1.0,46,63.012944
0.0,13,63.017438
0.0,23,63.025381
0.0,22,63.032783
1.0,33,63.044001
1.0,10,63.047556
1.0,18,63.053763
0.0,63,63.07462
1.0,7,63.076929
1.0,50,63.093599
0.0,100,63.128553
1.0,41,63.143031
1.0,32,63.154162
1.0,21,63.161217
1.0,10,63.164633
0.0,14,63.169247
1.0,12,63.173329
1.0,30,63.18327
1.0,29,63.19309
1.0,12,63.197152
0.0,59,63.217642
1.0,13,63.222071
1.0,38,63.23584
0.0,60,63.256056
0.0,29,63.265943
1.0,17,63.271724
0.0,44,63.286775
0.0,100,63.323382
1.0,19,63.330499
1.0,9,63.333982
1.0,33,63.346393
0.0,22,63.356024
0.0,25,63.365797
1.0,33,63.447769
0.0,70,63.472341
1.0,49,63.489888
1.0,86,63.527361
0.0,49,63.544391
1.0,44,63.559285
0.0,58,63.578566
0.0,13,63.583119
1.0,26,63.591968
1.0,50,63.60899
0.0,4,63.610323
0.0,28,63.61995
0.0,55,63.638256
1.0,29,63.648115
1.0,28,63.65734
0.0,41,63.671015
1.0,23,63.678774
1.0,33,63.690172
1.0,26,63.699298
1.0,12,63.703418
0.0,100,63.737542
1.0,18,63.743803
0.0,19,63.750424
0.0,19,63.756664
1.0,17,63.762489
0.0,73,63.787631
1.0,30,63.798453
1.0,52,63.816369
0.0,57,63.835578
1.0,20,63.842578
0.0,71,63.866471
1.0,35,63.878702
0.0,68,63.90251
0.0,21,63.909552
0.0,32,63.921177
0.0,14,63.926022
1.0,26,63.935984
1.0,19,63.942806
0.0,69,63.966591
1.0,22,63.974355
1.0,78,64.001287
0.0,83,64.029686
1.0,76,64.055886
0.0,28,64.065383
1.0,54,64.083552
1.0,76,64.10993
0.0,25,64.118411
0.0,26,64.127957
1.0,69,64.151765
1.0,67,64.229461
0.0,41,64.243145
0.0,35,64.254697
1.0,61,64.278855
1.0,43,64.293946
1.0,22,64.301649
1.0,21,64.308697
1.0,39,64.32165
1.0,41,64.336123
1.0,36,64.348583
0.0,48,64.364852
0.0,29,64.376462
1.0,47,64.392502
0.0,66,64.414071
1.0,48,64.429502
1.0,11,64.433002
1.0,10,64.437009
1.0,18,64.442921
1.0,45,64.458209
0.0,39,64.470663
0.0,53,64.488644
1.0,37,64.501757
1.0,89,64.531451
0.0,37,64.54444
1.0,29,64.554312
1.0,29,64.563894
1.0,52,64.58095
1.0,29,64.590924
0.0,37,64.603193
0.0,13,64.607487
1.0,18,64.613415
1.0,80,64.641504
1.0,61,64.661661
1.0,39,64.675441
0.0,14,64.679915
1.0,13,64.684244
0.0,100,64.718256
1.0,9,64.722111
1.0,37,64.73452
1.0,83,64.762704
1.0,49,64.782751
0.0,27,64.792288
0.0,29,64.802464
0.0,15,64.807378
0.0,10,64.810707
0.0,18,64.816659
0.0,100,64.852797
0.0,24,64.860651
1.0,45,64.879764
1.0,43,64.89472
1.0,20,64.902106
0.0,55,64.976023
0.0,48,64.993758
1.0,31,65.004594
1.0,20,65.011743
0.0,75,65.039637
0.0,8,65.042294
1.0,44,65.056986
1.0,72,65.080379
1.0,39,65.094338
1.0,35,65.106196
0.0,100,65.140788
1.0,54,65.158789
1.0,97,65.193444
0.0,39,65.206607
1.0,9,65.20964
1.0,65,65.231477
1.0,23,65.239305
1.0,16,65.244571
1.0,11,65.248694
1.0,87,65.278782
1.0,58,65.298089
1.0,72,65.321523
1.0,34,65.332331
0.0,21,65.340401
1.0,61,65.360368
1.0,12,65.364604
1.0,65,65.386075
1.0,59,65.406166
1.0,18,65.411976
1.0,14,65.416509
0.0,55,65.43466
0.0,100,65.476502
1.0,16,65.48208
0.0,16,65.487135
0.0,20,65.493804
1.0,49,65.510248
0.0,21,65.519251
0.0,100,65.560017
1.0,27,65.571678
1.0,27,65.581052
1.0,36,65.592377
0.0,77,65.619065
1.0,20,65.625815
0.0,40,65.64355
0.0,50,65.660221
1.0,15,65.665605
1.0,18,65.673945
1.0,41,65.693917
1.0,40,65.761169
0.0,100,65.796652
1.0,40,65.812324
1.0,35,65.826301
1.0,19,65.832782
0.0,12,65.836897
0.0,70,65.860257
1.0,62,65.882524
1.0,35,65.894136
1.0,21,65.901873
0.0,42,65.915756
0.0,39,65.933468
1.0,69,65.958932
0.0,83,65.987859
0.0,28,65.998737
1.0,38,66.011805
0.0,62,66.032367
1.0,51,66.050387
1.0,39,66.063331
1.0,23,66.070892
0.0,26,66.079337
1.0,39,66.09239
1.0,35,66.104841
1.0,18,66.110829
1.0,46,66.126951
1.0,54,66.145613
1.0,36,66.157578
0.0,100,66.19106
1.0,58,66.209969
1.0,65,66.231912
0.0,20,66.238309
0.0,41,66.252138
0.0,76,66.27777
1.0,76,66.303161
1.0,48,66.319304
0.0,89,66.349481
1.0,16,66.354799
0.0,28,66.36527
1.0,34,66.376974
1.0,20,66.383849
1.0,18,66.390052
0.0,45,66.408119
1.0,25,66.418218
1.0,40,66.432271
1.0,96,66.464311
1.0,12,66.468318
1.0,14,66.528413
1.0,28,66.538276
0.0,68,66.560793
1.0,17,66.566226
1.0,17,66.572183
0.0,51,66.588844
1.0,35,66.600652
1.0,19,66.606928
0.0,60,66.627071
1.0,49,66.643242
1.0,74,66.66754
0.0,9,66.670682
1.0,63,66.69135
1.0,19,66.698282
1.0,7,66.700684
1.0,83,66.728375
1.0,52,66.745812
1.0,85,66.775876
1.0,81,66.803282
0.0,21,66.810363
0.0,20,66.8171
0.0,35,66.829162
1.0,9,66.832405
0.0,7,66.834827
0.0,83,66.862141
0.0,100,66.896704
1.0,19,66.903188
1.0,80,66.930357
0.0,16,66.935948
0.0,21,66.943028
0.0,16,66.948254
1.0,31,66.95859
0.0,82,66.987153
1.0,58,67.008686
1.0,31,67.025607
1.0,47,67.041979
0.0,20,67.048567
1.0,18,67.054541
1.0,25,67.06283
1.0,19,67.068974
1.0,8,67.072849
1.0,21,67.079796
0.0,18,67.08605
1.0,88,67.114889
0.0,16,67.122056
0.0,19,67.128514
1.0,12,67.13267
1.0,49,67.149373
1.0,16,67.154681
0.0,78,67.182277
1.0,85,67.210606
1.0,17,67.216403
0.0,46,67.291797
0.0,100,67.330327
1.0,47,67.348676
1.0,27,67.359867
1.0,19,67.366511
0.0,14,67.373276
1.0,19,67.380354
0.0,47,67.399203
1.0,31,67.410816
0.0,100,67.449928
1.0,28,67.460773
1.0,82,67.493257
1.0,17,67.499838
1.0,59,67.522107
0.0,22,67.531569
1.0,39,67.545698
1.0,52,67.563783
1.0,25,67.572529
1.0,32,67.583397
1.0,27,67.593578
1.0,17,67.600092
0.0,100,67.63751
0.0,25,67.645809
1.0,56,67.664508
1.0,21,67.671648
0.0,14,67.676474
1.0,26,67.685493
1.0,50,67.702696
1.0,16,67.708084
1.0,11,67.711791
0.0,18,67.718034
1.0,20,67.725038
1.0,23,67.733114
1.0,54,67.750854
0.0,29,67.760518
1.0,32,67.771194
1.0,18,67.777532
0.0,34,67.789744
0.0,25,67.798336
0.0,60,67.81819
1.0,33,67.82955
1.0,26,67.838822
1.0,56,67.857516
1.0,43,67.872945
0.0,36,67.88439
1.0,16,67.889186
1.0,41,67.903143
1.0,13,67.907788
0.0,28,67.917463
0.0,68,67.942339
0.0,68,67.965171
1.0,38,67.977977
1.0,90,68.012262
1.0,14,68.01783
1.0,28,68.028126
0.0,17,68.086785
0.0,10,68.090283
0.0,100,68.125129
0.0,100,68.158705
0.0,29,68.169364
0.0,16,68.174888
0.0,100,68.208475
0.0,26,68.217043
1.0,34,68.22864
1.0,16,68.234208
0.0,14,68.238955
1.0,13,68.243151
1.0,20,68.250035
0.0,31,68.260429
0.0,47,68.276673
1.0,32,68.287405
1.0,21,68.294248
0.0,32,68.306507
1.0,26,68.315442
1.0,10,68.318842
1.0,17,68.325523
1.0,43,68.340369
1.0,15,68.346017
0.0,25,68.354267
0.0,11,68.358376
1.0,32,68.369006
1.0,29,68.379102
0.0,38,68.392112
0.0,50,68.408438
1.0,14,68.41299
1.0,37,68.428311
0.0,27,68.437782
0.0,43,68.45215
1.0,59,68.472875
1.0,23,68.480663
1.0,18,68.487469
1.0,40,68.501919
0.0,24,68.510221
1.0,15,68.515449
0.0,58,68.537372
0.0,100,68.573374
0.0,15,68.578519
1.0,7,68.581188
0.0,29,68.591535
1.0,55,68.610568
1.0,25,68.619077
0.0,17,68.625366
1.0,31,68.636139
1.0,9,68.639373
1.0,14,68.644051
1.0,62,68.665136
0.0,35,68.677398
1.0,67,68.700173
1.0,27,68.70922
1.0,10,68.712501
1.0,23,68.720381
1.0,50,68.737277
1.0,15,68.742165
1.0,17,68.74761
1.0,18,68.753965
1.0,29,68.76332
0.0,83,68.791792
1.0,16,68.852088
1.0,47,68.867851
0.0,56,68.88681
0.0,83,68.935507
1.0,27,68.950642
0.0,34,68.963565
1.0,12,68.972725
1.0,29,68.987299
1.0,21,68.994136
0.0,100,69.034806
1.0,36,69.047323
1.0,18,69.053841
0.0,39,69.068388
0.0,100,69.114991
1.0,34,69.12976
1.0,17,69.136174
0.0,40,69.149736
0.0,29,69.159291
1.0,32,69.170215
1.0,11,69.174248
1.0,34,69.185145
0.0,16,69.190039
1.0,27,69.199213
0.0,99,69.236919
1.0,13,69.241469
1.0,20,69.249021
1.0,64,69.276898
1.0,42,69.298405
1.0,36,69.314485
1.0,25,69.326395
1.0,35,69.34258
0.0,13,69.34865
0.0,14,69.35472
1.0,29,69.367692
1.0,40,69.386882
0.0,100,69.429671
0.0,9,69.432937
1.0,14,69.437411
0.0,69,69.459693
0.0,24,69.467338
1.0,8,69.469937
0.0,29,69.480326
1.0,21,69.487233
0.0,32,69.497574
